0.00000000
0.15034939
2.09993287
9.01778938
23.89382600
48.59174060
83.59049790
128.11323200
180.43428400
238.23450700
298.93196700
359.95295200
418.93182800
473.84191200
523.06658100
565.42264300
600.14830700
626.86698500
645.53639500
656.39051200
659.88000000
656.61513700
647.31382900
632.75621500
613.74651900
591.08220700
565.53006500
537.80858400
508.57585700
478.42216700
447.86642200
417.35566500
387.26694700
357.91093100
329.53669700
302.33730700
276.45577100
251.99111600
229.00436600
207.52425100
187.55255000
169.06898600
152.03565100
136.40092100
122.10289800
109.07236800
97.23531990
86.51506200
76.83395870
68.11484240
60.28213070
53.26269070
46.98648380
41.38702510
36.40168760
31.97187710
28.04310310
24.56496560
21.49107610
18.77892880
16.38973420
14.28822780
12.44246020
10.82357960
9.40560901
8.16522559
7.08154456
6.13591041
5.31169774
4.59412287
3.97006713
3.42791225
2.95738802
2.54943201
2.19606110
1.89025430
1.62584632
1.39743132
1.20027601
1.03024166
0.00000000
